,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"dz[0,0]",0.6935,0.3624,0.0991,1.2891,0.0032,0.0027,12487.1161,5983.3774,1.0003
"dz[0,1]",0.8855,0.3687,0.2652,1.4843,0.0034,0.0026,11814.4508,5902.5982,1.0002
"dz[0,2]",0.9613,0.38,0.3447,1.5859,0.0037,0.0028,10639.7057,5939.7649,1.0016
"dz[0,3]",0.7218,0.3811,0.1001,1.3663,0.0036,0.0028,11271.3827,6481.8362,1.0009
"dz[0,4]",0.9617,0.38,0.3033,1.5438,0.0036,0.0027,11247.6731,6027.5332,1.0001
"dz[0,5]",0.9973,0.38,0.3451,1.5964,0.0035,0.0027,11986.8557,5866.736,1.0003
"dz[0,6]",0.7869,0.3804,0.1566,1.3937,0.0036,0.0028,10870.2985,6148.7924,0.9998
"dz[0,7]",0.9244,0.3766,0.318,1.5511,0.0036,0.0027,10676.2887,5291.3881,1.0004
"dz[0,8]",0.7841,0.3674,0.1768,1.3894,0.0032,0.0025,13117.5872,6158.2381,1.0011
"dz[0,9]",1.2921,0.3904,0.6379,1.9233,0.0037,0.0027,11014.7172,5601.0549,1.0007
"dz[0,10]",0.9482,0.3731,0.3345,1.5617,0.0036,0.0027,10905.6193,5931.1852,0.9998
"dz[0,11]",0.8566,0.3801,0.2327,1.4757,0.0032,0.0025,13943.3479,6323.2331,1.0007
"dz[0,12]",1.0753,0.381,0.4467,1.7083,0.0036,0.0026,11437.3835,5675.0934,1.0
"dz[0,13]",0.8583,0.3789,0.2481,1.4836,0.0034,0.0028,12438.7069,5907.1681,1.0004
"dz[0,14]",1.0371,0.3866,0.4229,1.6943,0.0035,0.0027,12111.3622,5783.1661,1.0006
"dz[0,15]",0.9322,0.3694,0.3351,1.5544,0.0035,0.0027,10911.4093,6205.6645,1.0001
"dz[0,16]",0.8126,0.3722,0.203,1.422,0.0035,0.0026,11287.9359,5527.4088,1.0016
"dz[0,17]",0.8467,0.3716,0.2311,1.4477,0.0034,0.0027,11970.554,6025.2354,1.0011
"dz[0,18]",0.904,0.3733,0.3169,1.5346,0.0034,0.0027,12426.2874,5332.1324,1.0002
"dz[0,19]",0.9522,0.3704,0.3489,1.56,0.0034,0.0026,11682.234,5814.9693,1.0002
"dz[0,20]",0.8381,0.3653,0.2043,1.4082,0.0034,0.0026,11577.1353,5853.2384,1.0011
"dz[0,21]",0.9535,0.3686,0.3285,1.54,0.0035,0.0026,11383.6065,5690.8475,1.0001
"dz[0,22]",1.0351,0.372,0.4344,1.6562,0.0032,0.0025,13250.0369,6292.6313,1.0
"dz[0,23]",1.064,0.3828,0.4147,1.678,0.0035,0.0027,11750.0965,5715.5994,0.9997
"dz[0,24]",0.9391,0.3714,0.3137,1.5337,0.0032,0.0025,13054.3385,6217.2081,1.0003
"dz[0,25]",1.0167,0.3868,0.3687,1.6384,0.0036,0.0027,11629.5725,5568.153,0.9999
"dz[0,26]",0.6783,0.3754,0.0628,1.2966,0.0037,0.0029,10291.5327,5442.5849,1.0002
"dz[0,27]",1.1032,0.3857,0.4782,1.7365,0.0036,0.0027,11395.8597,5778.1447,1.001
"dz[0,28]",0.8223,0.3622,0.2171,1.4068,0.0034,0.0026,11101.7849,6488.5655,1.0008
"dz[0,29]",0.8064,0.3653,0.1752,1.3699,0.0034,0.0026,11662.9017,6484.4469,1.0019
"dz[0,30]",1.024,0.3771,0.4198,1.6577,0.0035,0.0026,11873.351,6160.4399,1.0001
"dz[0,31]",1.0216,0.37,0.4283,1.6458,0.0033,0.0026,12381.0333,5705.6462,1.001
"dz[0,32]",0.934,0.3754,0.2987,1.527,0.0034,0.0025,12399.1909,6259.5717,1.0
"dz[0,33]",0.8538,0.3749,0.2554,1.4875,0.0032,0.0025,13459.2158,5873.5666,1.0
"dz[0,34]",0.9625,0.3801,0.3411,1.5817,0.0037,0.0028,10772.4068,5880.6468,1.0004
"dz[0,35]",0.9889,0.3762,0.3809,1.6015,0.0039,0.0029,9276.3673,5697.763,1.0007
"dz[0,36]",0.9324,0.3743,0.3066,1.5377,0.0033,0.0026,12635.258,5693.8612,1.0004
"dz[0,37]",0.8656,0.3737,0.2473,1.4668,0.0035,0.0029,11438.6088,5239.9614,0.9999
"dz[0,38]",1.1755,0.3801,0.5729,1.8252,0.0036,0.0027,11070.8528,5510.7947,1.0009
"dz[0,39]",1.093,0.3835,0.4533,1.7304,0.0035,0.0026,12333.304,5529.3704,1.0003
"dz[0,40]",0.9083,0.3803,0.2885,1.5385,0.0036,0.0027,11122.8436,6286.0198,1.0005
"dz[0,41]",1.0735,0.3791,0.4319,1.6868,0.0034,0.0026,12168.2551,5796.5968,1.0011
"dz[0,42]",0.7425,0.3646,0.1628,1.3584,0.0032,0.0026,12998.8158,6263.4736,1.0003
"dz[0,43]",0.9557,0.3695,0.3609,1.5859,0.0035,0.0026,10849.2826,6199.7106,1.0003
"dz[0,44]",0.9909,0.3723,0.4002,1.612,0.0034,0.0026,11800.6581,6137.5434,0.9997
"dz[0,45]",0.9585,0.3721,0.3486,1.5564,0.0034,0.0026,11623.0835,5680.7032,1.0
"dz[0,46]",0.955,0.372,0.3419,1.5666,0.0033,0.0025,12867.6886,5986.9138,1.0013
"dz[0,47]",0.9222,0.3749,0.3111,1.5371,0.0036,0.0029,10620.2628,5381.2223,1.0006
"dz[0,48]",0.8211,0.3595,0.1941,1.3779,0.003,0.0024,14803.4769,6248.5238,1.0012
"dz[0,49]",1.0837,0.379,0.459,1.7048,0.0038,0.0028,10002.9885,6150.9924,1.0011
"dz[0,50]",1.01,0.3821,0.3734,1.632,0.0033,0.0025,13524.4762,5268.216,1.0007
"dz[0,51]",0.9574,0.3764,0.3307,1.57,0.0036,0.0027,11083.1014,5558.0907,0.9999
"dz[0,52]",0.7773,0.3743,0.143,1.3656,0.0035,0.0027,11640.1655,5794.0522,1.0002
"dz[1,0]",0.4298,0.8843,-0.9851,1.9017,0.0074,0.0096,14244.942,6010.9038,1.0002
"dz[1,1]",0.267,0.8885,-1.0916,1.8278,0.0075,0.0103,14098.9792,5732.4612,1.0002
"dz[1,2]",0.2424,0.9109,-1.2883,1.7305,0.0084,0.01,11862.1153,5832.6468,1.0014
"dz[1,3]",0.7907,0.932,-0.6958,2.3712,0.0076,0.0082,14989.028,6505.9068,1.0004
"dz[1,4]",0.4828,0.9204,-1.0402,1.9633,0.008,0.0091,13376.5999,6112.8847,0.9999
"dz[1,5]",0.1273,0.9161,-1.4365,1.5873,0.0075,0.0118,15032.7875,5707.0187,1.0003
"dz[1,6]",0.7695,0.9181,-0.7144,2.2892,0.0083,0.0081,12318.2149,6324.5908,1.0001
"dz[1,7]",0.4847,0.902,-1.085,1.9069,0.0077,0.0097,13606.8229,5543.2551,1.0006
"dz[1,8]",0.5414,0.8997,-0.8923,2.0493,0.0075,0.0088,14473.4129,6183.952,1.001
"dz[1,9]",0.4133,0.9043,-1.0765,1.8837,0.0072,0.0102,15749.6937,5245.0011,1.0006
"dz[1,10]",0.2647,0.9088,-1.2119,1.7812,0.0076,0.0109,14500.992,5826.8474,1.0
"dz[1,11]",0.4308,0.9154,-1.17,1.8602,0.0071,0.0104,16784.5496,5850.2854,1.0006
"dz[1,12]",-0.0772,0.9258,-1.6572,1.3772,0.0084,0.011,12330.8409,5782.8904,1.0008
"dz[1,13]",0.4989,0.9082,-0.9307,2.0583,0.0071,0.0095,16184.6099,6190.9806,1.0003
"dz[1,14]",0.4688,0.9181,-1.0284,1.9863,0.0078,0.0102,13841.4619,5637.8353,1.0016
"dz[1,15]",0.1264,0.8958,-1.4077,1.5625,0.0084,0.0103,11348.8785,5812.0046,1.0005
"dz[1,16]",0.4586,0.9141,-0.9533,2.0616,0.0074,0.0102,15211.0165,5300.684,1.0005
"dz[1,17]",0.6218,0.9111,-0.8495,2.1434,0.0074,0.009,15328.4039,5824.6766,1.0004
"dz[1,18]",0.386,0.8978,-1.1095,1.8137,0.0074,0.0105,14667.7498,6374.3707,1.0005
"dz[1,19]",0.1659,0.8988,-1.313,1.6198,0.0079,0.0108,13076.0706,5812.2454,1.0001
"dz[1,20]",0.393,0.8926,-1.1215,1.7964,0.0078,0.0096,13209.9838,6234.2176,1.0013
"dz[1,21]",0.3402,0.8817,-1.1182,1.7789,0.0071,0.0098,15327.8502,5960.5051,0.9999
"dz[1,22]",0.2183,0.8902,-1.2892,1.6423,0.0073,0.0104,14823.8471,6117.4985,0.9999
"dz[1,23]",0.2684,0.9131,-1.2144,1.7761,0.0078,0.0105,13531.2279,5376.86,1.0002
"dz[1,24]",0.3074,0.895,-1.1432,1.763,0.0072,0.0106,15377.9277,5636.7796,0.9998
"dz[1,25]",0.6399,0.916,-0.7596,2.2396,0.0076,0.0094,14532.4341,5428.8369,1.0
"dz[1,26]",0.674,0.9152,-0.8926,2.1033,0.0084,0.0088,11983.3759,5547.9215,1.0001
"dz[1,27]",0.4261,0.9078,-1.0544,1.9355,0.0075,0.0098,14857.4741,5786.0407,1.0005
"dz[1,28]",0.2268,0.8853,-1.2108,1.6827,0.008,0.0099,12174.6734,6360.4666,1.0002
"dz[1,29]",0.4064,0.8913,-1.0749,1.8273,0.0077,0.0094,13615.2709,6212.2758,1.0007
"dz[1,30]",0.221,0.9057,-1.2426,1.7365,0.0074,0.0101,15202.8214,6397.3204,1.0004
"dz[1,31]",0.1333,0.8923,-1.2707,1.629,0.0073,0.0113,14902.1649,6055.3805,1.0017
"dz[1,32]",0.5505,0.8938,-0.9166,1.9991,0.0073,0.0092,15056.2856,5931.0252,1.0
"dz[1,33]",0.3502,0.9199,-1.2281,1.7873,0.0073,0.0103,15830.7971,5981.6223,1.0012
"dz[1,34]",0.3831,0.9131,-1.1555,1.8191,0.0077,0.0097,13943.007,5871.8705,1.0009
"dz[1,35]",0.4498,0.9025,-1.0176,1.9269,0.0084,0.0094,11598.6845,5706.0462,1.0004
"dz[1,36]",0.2158,0.9042,-1.2205,1.7581,0.0072,0.0105,15610.479,6145.5699,1.0006
"dz[1,37]",0.1693,0.9087,-1.2617,1.7154,0.008,0.0112,13033.9293,5860.3591,0.9997
"dz[1,38]",0.2022,0.9008,-1.3387,1.6031,0.0083,0.0105,11870.2245,5785.5254,1.0005
"dz[1,39]",0.2394,0.9135,-1.2335,1.7708,0.0077,0.0111,14031.2852,5757.2132,0.9999
"dz[1,40]",0.71,0.9072,-0.7799,2.1764,0.0079,0.0089,13188.3429,6323.3877,1.0014
"dz[1,41]",0.1113,0.8999,-1.3652,1.6074,0.0072,0.011,15461.7642,5612.4238,1.0003
"dz[1,42]",0.2936,0.9,-1.1675,1.7703,0.0074,0.0101,14996.9897,6215.0686,1.0007
"dz[1,43]",0.2347,0.8892,-1.1596,1.7999,0.008,0.011,12523.157,5790.4812,1.0002
"dz[1,44]",0.3305,0.8966,-1.1249,1.7902,0.0076,0.0097,13867.554,5844.5593,1.0005
"dz[1,45]",0.3149,0.9031,-1.1242,1.8427,0.0073,0.0099,15339.9761,6041.8609,0.9999
"dz[1,46]",0.3217,0.9017,-1.1218,1.8763,0.0073,0.0099,15234.5172,5795.3593,1.0005
"dz[1,47]",0.1632,0.9123,-1.2792,1.6698,0.0081,0.0113,12663.742,5313.6994,1.0013
"dz[1,48]",0.1977,0.8781,-1.2098,1.6726,0.0068,0.0107,16525.4507,5508.2055,1.0008
"dz[1,49]",0.4746,0.8888,-1.0155,1.8985,0.0078,0.0092,12972.6331,6054.9168,1.0004
"dz[1,50]",0.3044,0.9079,-1.1981,1.7857,0.0076,0.0114,14405.9778,5481.4455,1.0013
"dz[1,51]",0.5034,0.8992,-0.9605,2.0023,0.0082,0.0097,11931.4779,5727.6071,1.0001
"dz[1,52]",0.4769,0.915,-0.9768,2.0002,0.0081,0.0097,12870.2096,5886.9009,1.0001
"cz[0,0]",-0.4662,0.8899,-1.9017,1.0137,0.0079,0.0096,12824.6911,5809.2994,1.0005
"cz[0,1]",-0.1294,0.865,-1.5583,1.2993,0.0075,0.0102,13355.831,6048.8936,0.9998
"cz[0,2]",-0.1996,0.8644,-1.681,1.1771,0.0083,0.0097,10859.583,5855.9973,1.0002
"cz[0,3]",-0.7762,0.8617,-2.1963,0.6281,0.0075,0.0072,13093.1009,6722.3908,1.0002
"cz[0,4]",-0.5869,0.87,-1.9809,0.8342,0.0081,0.0082,11545.1857,6312.857,1.0009
"cz[0,5]",-0.3586,0.8415,-1.7336,1.0253,0.007,0.009,14625.179,6297.0622,1.002
"cz[0,6]",-0.4507,0.8657,-1.9105,0.927,0.0074,0.0086,13764.4832,6143.543,1.0007
"cz[0,7]",-0.5141,0.8557,-1.9368,0.8616,0.0071,0.0082,14487.3886,6202.4437,1.001
"cz[0,8]",-0.6528,0.8411,-2.0213,0.701,0.0075,0.0078,12553.9687,5771.3746,1.0006
"cz[0,9]",-0.6578,0.9035,-2.1383,0.8498,0.0077,0.0082,13744.0363,6114.0564,1.0006
"cz[0,10]",-0.4197,0.8813,-1.9088,0.9827,0.0075,0.009,13876.077,6045.3237,1.0003
"cz[0,11]",-0.4625,0.8621,-1.9151,0.9081,0.0075,0.0089,13306.7369,5916.8859,1.0005
"cz[0,12]",-0.527,0.8487,-1.9692,0.8195,0.0072,0.0086,13728.5919,5906.2671,0.9999
"cz[0,13]",-0.3496,0.8511,-1.6914,1.1166,0.0075,0.009,12755.5589,6241.4125,1.001
"cz[0,14]",-0.2386,0.8782,-1.6653,1.2354,0.0071,0.0105,15391.1236,5543.0299,1.0006
"cz[0,15]",-0.4877,0.8414,-1.8188,0.9705,0.0077,0.0078,11978.5777,6161.669,0.9999
"cz[0,16]",-0.6442,0.8534,-2.0646,0.7374,0.0071,0.0081,14355.1055,5379.3583,0.9999
"cz[0,17]",-0.7283,0.8598,-2.1686,0.6351,0.0074,0.0077,13407.3581,6316.1866,1.0004
"cz[0,18]",-0.7452,0.8619,-2.1502,0.6896,0.0075,0.0077,13174.1878,6262.1206,1.0007
"cz[0,19]",-0.2393,0.8366,-1.5617,1.1894,0.0074,0.0099,12950.3421,6050.6998,1.0016
"cz[0,20]",-0.2557,0.863,-1.6983,1.0821,0.0075,0.0093,13133.5837,6583.3267,1.0004
"cz[0,21]",-0.4012,0.8615,-1.8183,0.9868,0.0071,0.0089,14512.0298,6348.0219,1.0002
"cz[0,22]",0.0421,0.8782,-1.3441,1.5442,0.0081,0.0109,11662.4334,5661.2363,0.9999
"cz[0,23]",-0.0803,0.8609,-1.4757,1.3542,0.0077,0.0099,12647.8502,5761.5822,0.9999
"cz[0,24]",-0.2036,0.8565,-1.537,1.2553,0.0069,0.01,15312.6128,5736.0773,1.0004
"cz[0,25]",-0.5545,0.8551,-1.975,0.829,0.0074,0.0085,13422.7126,6008.0569,1.0016
"cz[0,26]",-0.7204,0.8598,-2.1265,0.6923,0.0073,0.0076,13793.2761,6604.0738,1.0009
"cz[0,27]",-0.5576,0.8642,-2.0031,0.8429,0.0076,0.0082,12730.5381,6372.1,1.0026
"cz[0,28]",-0.1724,0.841,-1.5259,1.2069,0.0078,0.0093,11582.3377,6462.3728,1.0004
"cz[0,29]",-0.2366,0.8594,-1.6267,1.1905,0.0078,0.0096,11990.258,6058.251,1.0007
"cz[0,30]",-0.4518,0.8721,-1.942,0.9417,0.007,0.0092,15426.3019,6109.3131,1.0
"cz[0,31]",-0.3961,0.843,-1.7621,0.9978,0.0075,0.0083,12761.6212,6364.9049,0.9998
"cz[0,32]",-0.5726,0.8618,-2.027,0.8192,0.0073,0.0082,13826.2174,6176.9083,1.0019
"cz[0,33]",-0.4184,0.8536,-1.8296,0.9724,0.0079,0.0089,11676.3076,6173.0661,1.0002
"cz[0,34]",-0.6918,0.8738,-2.2211,0.6868,0.0074,0.0079,13859.4391,6372.1878,1.0008
"cz[0,35]",-0.8576,0.8946,-2.3174,0.6321,0.0077,0.0073,13419.696,6304.0034,1.0008
"cz[0,36]",-0.6452,0.8655,-1.9801,0.8707,0.0071,0.0082,14909.6127,6147.9034,0.9998
"cz[0,37]",-0.5054,0.8582,-1.8505,0.9768,0.0072,0.0091,14097.6877,5751.5673,1.001
"cz[0,38]",-0.1352,0.8896,-1.5665,1.3465,0.008,0.0104,12500.8894,6070.1112,1.0001
"cz[0,39]",-0.6506,0.8721,-2.0674,0.8253,0.0071,0.0083,15283.5049,5759.2252,1.0018
"cz[0,40]",-0.348,0.8609,-1.7191,1.0878,0.0073,0.0087,13808.5498,6711.62,0.9998
"cz[0,41]",-0.2997,0.8685,-1.6879,1.1246,0.0078,0.0093,12301.544,6263.3303,1.0001
"cz[0,42]",-0.4541,0.8518,-1.8034,0.9844,0.0075,0.0082,12960.7001,6585.3794,1.0001
"cz[0,43]",-0.6788,0.8707,-1.9889,0.8979,0.0078,0.0081,12580.7435,5831.7006,1.001
"cz[0,44]",-0.1892,0.8453,-1.5491,1.2215,0.0072,0.0096,13696.7575,5964.8039,0.9997
"cz[0,45]",-0.7118,0.8559,-2.0385,0.7851,0.0076,0.0073,12672.4445,6457.5201,0.9999
"cz[0,46]",-0.4822,0.8756,-1.8912,0.9549,0.0074,0.0088,14150.1361,6473.892,0.9999
"cz[0,47]",-0.2697,0.8663,-1.6717,1.2017,0.0073,0.0097,13929.8127,6303.7078,1.0013
"cz[0,48]",-0.1013,0.8417,-1.4098,1.3286,0.0076,0.0093,12154.9811,6468.7126,1.0017
"cz[0,49]",-0.7577,0.8937,-2.2721,0.6928,0.0075,0.0083,14008.9615,5654.0936,1.0001
"cz[0,50]",0.0529,0.8581,-1.3324,1.4963,0.0076,0.0093,12675.0073,6548.8609,0.9999
"cz[0,51]",-0.5687,0.8826,-1.9985,0.8902,0.0076,0.0083,13525.4292,6033.3349,1.0004
"cz[0,52]",-0.5103,0.8386,-1.9102,0.8419,0.0069,0.0077,14603.2413,7024.117,1.0
"cz[1,0]",-0.4734,0.54,-1.3306,0.431,0.0048,0.005,12561.8608,6173.44,1.0002
"cz[1,1]",-0.8157,0.5248,-1.6978,0.0242,0.0048,0.0039,11803.9776,6156.2574,1.0006
"cz[1,2]",-0.6923,0.5228,-1.5541,0.1463,0.0053,0.0045,9915.2493,5954.9344,0.9999
"cz[1,3]",-0.7472,0.5248,-1.5954,0.1341,0.0046,0.0039,13079.9442,6211.1619,1.0006
"cz[1,4]",-1.0103,0.5309,-1.8679,-0.1245,0.0051,0.004,10880.0807,6109.4837,1.001
"cz[1,5]",-0.701,0.514,-1.535,0.154,0.0044,0.0038,13655.6207,5761.1425,1.0008
"cz[1,6]",-0.7245,0.526,-1.564,0.1661,0.0047,0.0039,12710.9948,6313.1024,1.0011
"cz[1,7]",-0.8027,0.5207,-1.6453,0.0733,0.0045,0.004,13091.2116,5737.5656,1.0003
"cz[1,8]",-0.7239,0.5134,-1.6021,0.0868,0.0046,0.0041,12603.5112,5702.1685,1.0005
"cz[1,9]",-1.2196,0.5401,-2.1974,-0.4124,0.0049,0.0038,12084.0311,6350.1546,1.0006
"cz[1,10]",-1.3768,0.5383,-2.2719,-0.5148,0.0051,0.0039,11231.3612,5951.9711,1.0
"cz[1,11]",-0.4614,0.5231,-1.313,0.4044,0.0048,0.0049,12122.4418,5773.6716,1.0006
"cz[1,12]",-0.8543,0.5157,-1.6756,0.0165,0.0046,0.0038,12738.9604,6159.4412,1.0
"cz[1,13]",-0.6959,0.5232,-1.548,0.1528,0.0048,0.004,11813.7352,6163.0484,0.9998
"cz[1,14]",-0.9441,0.537,-1.7748,-0.016,0.0044,0.0038,14900.2971,5438.8804,1.0009
"cz[1,15]",-0.9492,0.5095,-1.7866,-0.1044,0.0049,0.0039,10817.4165,6634.8038,1.0002
"cz[1,16]",-0.8664,0.5234,-1.7281,-0.0115,0.0046,0.0039,12748.1415,5528.1848,1.0003
"cz[1,17]",-1.0722,0.527,-1.9286,-0.196,0.0047,0.0036,12659.943,6006.5671,0.9999
"cz[1,18]",-0.7774,0.523,-1.6327,0.0857,0.0047,0.004,12416.7698,6151.6226,1.0001
"cz[1,19]",-0.8013,0.5073,-1.6695,-0.0008,0.0045,0.0039,12794.7172,5692.6193,1.0006
"cz[1,20]",-1.114,0.5335,-1.9939,-0.2445,0.0047,0.0035,12951.339,6387.7443,1.0001
"cz[1,21]",-0.5333,0.5183,-1.3432,0.3366,0.0044,0.0043,13648.7658,6057.4256,0.9998
"cz[1,22]",-0.8552,0.5225,-1.7225,-0.0024,0.0047,0.0039,12120.5083,5854.5787,0.9998
"cz[1,23]",-0.5629,0.518,-1.4085,0.2906,0.0046,0.0042,12759.3216,5950.8752,0.9998
"cz[1,24]",-0.5933,0.5158,-1.4678,0.2322,0.0044,0.0041,13984.2152,6431.5969,1.0003
"cz[1,25]",-1.0052,0.5223,-1.8599,-0.1503,0.0048,0.0039,12101.5465,5440.2222,1.0017
"cz[1,26]",-0.5433,0.5268,-1.4316,0.2979,0.0046,0.0043,13075.4594,6443.8435,1.0005
"cz[1,27]",-0.6642,0.5161,-1.53,0.1542,0.0046,0.0043,12715.2231,5810.6784,1.0015
"cz[1,28]",-0.7146,0.5123,-1.5421,0.1559,0.0046,0.0039,12253.4297,6535.2638,1.0006
"cz[1,29]",-0.8485,0.53,-1.721,0.0182,0.0051,0.0042,10791.3212,5965.3477,1.0009
"cz[1,30]",-0.981,0.5248,-1.8457,-0.1219,0.0047,0.0038,12495.8787,6150.6793,0.9999
"cz[1,31]",-0.913,0.5081,-1.7231,-0.0696,0.0047,0.0038,11536.9061,6525.0972,0.9999
"cz[1,32]",-0.9163,0.531,-1.8083,-0.0583,0.0049,0.004,11948.7107,6068.2615,1.0008
"cz[1,33]",-0.9791,0.5258,-1.8442,-0.108,0.005,0.0038,11029.6516,6593.2607,1.0008
"cz[1,34]",-0.7623,0.5274,-1.6334,0.093,0.0046,0.0039,13038.7313,5936.9556,1.001
"cz[1,35]",-1.1868,0.543,-2.1142,-0.3191,0.005,0.0039,11977.1318,6485.4439,1.0005
"cz[1,36]",-0.6028,0.5204,-1.4382,0.2623,0.0043,0.0042,14930.2428,6177.2356,1.0001
"cz[1,37]",-0.6736,0.5172,-1.5258,0.1673,0.0044,0.0041,13981.3819,6162.033,1.0017
"cz[1,38]",-1.1507,0.5336,-2.0126,-0.2595,0.0051,0.0038,10883.3307,6144.7035,1.0001
"cz[1,39]",-1.0,0.5224,-1.8445,-0.1227,0.0047,0.0037,12173.3881,6284.9074,1.0012
"cz[1,40]",-0.7891,0.527,-1.6686,0.0576,0.0047,0.0039,12805.1736,6374.8108,1.0
"cz[1,41]",-0.695,0.5231,-1.5607,0.1445,0.0047,0.0039,12491.226,6099.2731,1.0
"cz[1,42]",-0.6566,0.515,-1.4812,0.195,0.0049,0.0041,11253.7887,5900.5925,1.0002
"cz[1,43]",-0.8111,0.5231,-1.7167,0.0071,0.0048,0.0041,11986.9494,6042.2375,1.0011
"cz[1,44]",-0.7368,0.5101,-1.562,0.0994,0.0044,0.0039,13323.9922,6547.6458,1.0005
"cz[1,45]",-0.8941,0.5257,-1.7234,-0.0038,0.0052,0.004,10178.4025,5684.3524,0.9998
"cz[1,46]",-0.8181,0.5232,-1.7017,0.0099,0.0046,0.0039,12772.5065,6036.8867,1.0002
"cz[1,47]",-0.8356,0.5324,-1.6539,0.0944,0.0045,0.0039,13829.8907,6054.6371,1.0001
"cz[1,48]",-0.377,0.5069,-1.226,0.446,0.0048,0.0046,11044.0107,6447.7818,1.0012
"cz[1,49]",-1.1149,0.5369,-1.976,-0.2332,0.0048,0.0038,12442.3883,6012.4366,1.0
"cz[1,50]",-0.7129,0.5165,-1.5641,0.132,0.0047,0.0041,12194.2044,5677.6242,0.9998
"cz[1,51]",-1.0209,0.5366,-1.8897,-0.1216,0.0049,0.004,12161.6447,6233.2169,0.9999
"cz[1,52]",-1.0283,0.5186,-1.869,-0.1634,0.0045,0.0035,13047.6472,6463.6774,1.0
dL[0],1.5767,0.0775,1.4492,1.6999,0.0013,0.0009,3687.0643,5200.5062,1.0002
dL[1],0.5853,0.0406,0.5214,0.6547,0.0006,0.0004,4281.2064,5758.198,1.0005
dL[2],0.2888,0.084,0.1484,0.4262,0.0011,0.0008,6189.0751,5375.4078,1.0006
dL_stds[0],1.5767,0.0775,1.4492,1.6999,0.0013,0.0009,3687.0643,5200.5062,1.0002
dL_stds[1],0.6576,0.047,0.5798,0.7333,0.0007,0.0005,4516.8716,5928.2135,1.0005
"dL_corr[0,0]",1.0,0.0,1.0,1.0,0.0,0.0,8000.0,8000.0,
"dL_corr[0,1]",0.8918,0.0533,0.8102,0.9811,0.0007,0.0005,6242.8707,5435.8165,1.0002
"dL_corr[1,0]",0.8918,0.0533,0.8102,0.9811,0.0007,0.0005,6242.8707,5435.8165,1.0002
"dL_corr[1,1]",1.0,0.0,1.0,1.0,0.0,0.0,7923.7499,7500.1263,1.0001
"dS[0,0]",2.492,0.2467,2.1003,2.8898,0.0041,0.0029,3687.0643,5200.5062,1.0002
"dS[0,1]",0.9248,0.0991,0.7594,1.0796,0.0017,0.0012,3568.6459,4989.3163,1.0007
"dS[1,0]",0.9248,0.0991,0.7594,1.0796,0.0017,0.0012,3568.6459,4989.3163,1.0007
"dS[1,1]",0.4347,0.0625,0.3362,0.5377,0.0009,0.0007,4516.8716,5928.2135,1.0005
"d[0,0]",2.1055,0.3078,1.5881,2.5971,0.0033,0.0024,8557.4531,6162.1065,1.0
"d[0,1]",2.4311,0.3224,1.8949,2.9387,0.0036,0.0026,7960.672,6332.771,1.0005
"d[0,2]",2.5958,0.3343,2.0486,3.1439,0.0037,0.0027,8228.4035,6636.7185,1.0
"d[0,3]",2.5042,0.3366,1.9156,3.0223,0.0038,0.0027,7687.0969,6349.2726,1.0001
"d[0,4]",2.8171,0.3612,2.2177,3.4044,0.004,0.0029,8134.3127,6407.1517,1.0
"d[0,5]",2.5799,0.3359,2.0443,3.1347,0.0038,0.0027,7945.4506,5979.547,1.0001
"d[0,6]",2.6455,0.3465,2.1116,3.2392,0.0038,0.0027,8181.7656,6090.5432,1.0009
"d[0,7]",2.7256,0.3506,2.1392,3.2871,0.0041,0.0029,7379.2768,6033.8523,1.0007
"d[0,8]",2.431,0.3281,1.8992,2.9621,0.0036,0.0025,8432.5703,6905.5507,1.0001
"d[0,9]",3.5715,0.4363,2.8068,4.2303,0.0048,0.0035,8163.3552,6419.9795,1.0004
"d[0,10]",2.5841,0.3436,2.0175,3.1498,0.0041,0.0029,7066.2683,5720.3497,1.0001
"d[0,11]",2.5095,0.3333,1.9507,3.0314,0.0038,0.0027,7833.4438,6347.2556,1.0015
"d[0,12]",2.5869,0.3449,2.0516,3.1882,0.0039,0.0028,7854.4194,6975.4034,1.0005
"d[0,13]",2.576,0.3338,2.0293,3.1244,0.0036,0.0026,8473.0544,6604.4639,1.0001
"d[0,14]",2.9905,0.3683,2.4226,3.6169,0.0041,0.0029,7953.022,6031.5332,1.0002
"d[0,15]",2.4184,0.3321,1.8804,2.9639,0.0037,0.0027,7936.9244,6273.2287,1.0004
"d[0,16]",2.4262,0.3372,1.8674,2.9832,0.0037,0.0026,8410.9686,6324.6304,0.9997
"d[0,17]",2.6613,0.3447,2.1009,3.2365,0.0038,0.0027,8111.6487,6507.8211,1.0003
"d[0,18]",2.5862,0.3506,1.9947,3.147,0.0039,0.0028,8052.533,7181.2655,1.0004
"d[0,19]",2.503,0.3299,1.9702,3.0381,0.0037,0.0026,8080.1169,5805.9003,1.0012
"d[0,20]",2.4288,0.326,1.8824,2.9546,0.0036,0.0026,8345.7497,6105.3764,1.0004
"d[0,21]",2.6653,0.3396,2.1367,3.2511,0.0039,0.0028,7491.5487,6222.5945,1.0003
"d[0,22]",2.7566,0.3423,2.1888,3.2972,0.0039,0.0028,7809.3252,5595.4834,1.0006
